url,Perfume,Brand,Country,Gender,Rating Value,Rating Count,Year,Top,Middle,Base,Perfumer1,Perfumer2,mainaccord1,mainaccord2,mainaccord3,mainaccord4,mainaccord5
https://www.fragrantica.com/perfume/valentino/valentino-donna-rosa-verde-49046.html,valentino-donna-rosa-verde,valentino,Italy,women,409,543,2018.0,"bergamot, petitgrain paraguay, ginger","rose, magnolia, osmanthus","mate, ambrette (musk mallow), akigalawood",sonia constant,,citrus,aromatic,floral,fresh spicy,rose
https://www.fragrantica.com/perfume/yves-saint-laurent/vice-versa-4236.html,vice-versa,yves-saint-laurent,France,women,409,381,1999.0,"tomato, mandarin orange, raspberry, blueberry","tuberose, african orange flower, bellflower, jasmine, freesia, peony, peach, melon","musk, iris, amber, vanille, virginia cedar",karine dubreuil-sereni,,fruity,white floral,floral,sweet,green
https://www.fragrantica.com/perfume/yves-saint-laurent/in-love-again-edition-fleur-de-la-passion-561.html,in-love-again-edition-fleur-de-la-passion,yves-saint-laurent,France,women,409,233,2005.0,"grapefruit, raspberry, black currant, grapes, blueberry","cassis, passion flower, peony, rose, star anise, magnolia","musk, sandalwood, vanille",jean-claude ellena,,fruity,floral,sweet,citrus,soft spicy
https://www.fragrantica.com/perfume/yves-saint-laurent/grain-de-poudre-54970.html,grain-de-poudre,yves-saint-laurent,France,unisex,409,314,2019.0,"black pepper, coriander","violet leaves, sage","suede, musk",quentin bisch,,musky,ozonic,aromatic,aquatic,leather
https://www.fragrantica.com/perfume/yves-saint-laurent/opium-eau-de-toilette-2009-64500.html,opium-eau-de-toilette-2009,yves-saint-laurent,France,women,409,593,2009.0,"tangerine, bergamot, lily-of-the-valley","myrrh, carnation, jasmine","amber, patchouli, vanilla",unknown,,amber,warm spicy,floral,citrus,aromatic
https://www.fragrantica.com/perfume/atelier-cologne/oud-saphir-30817.html,oud-saphir,atelier-cologne,USA,unisex,409,890,2015.0,"pink pepper, ambrette (musk mallow), bergamot","suede, birch, jasmine","agarwood (oud), birch, vanilla",unknown,,leather,musky,oud,smoky,powdery
https://www.fragrantica.com/perfume/eau-jeune/l-echappee-belle-11054.html,l-echappee-belle,eau-jeune,France,women,409,46,2009.0,"cardamom, grapefruit, bergamot","camelia, osmanthus, freesia, apricot","sandalwood, cashmere wood, vanille",dominique ropion,,floral,powdery,citrus,woody,warm spicy
https://www.fragrantica.com/perfume/giorgio-armani/acqua-di-gioia-eau-de-parfum-satinee-14402.html,acqua-di-gioia-eau-de-parfum-satinee,giorgio-armani,Italy,women,41,231,2012.0,"mint, mojito, amalfi lemon","water notes, jasmine, peony, pink pepper","virginia cedar, french labdanum",unknown,,fresh,green,citrus,aquatic,aromatic
https://www.fragrantica.com/perfume/giorgio-armani/armani-mania-415.html,armani-mania,giorgio-armani,Italy,women,41,3801,2004.0,"pink pepper, bay leaf, orange, green mandarin, black currant","magnolia, peony, iris, lily-of-the-valley","vanilla, white sandalwood, amber, musk, virginia cedar",dominique ropion,,citrus,woody,powdery,floral,soft spicy
https://www.fragrantica.com/perfume/giorgio-armani/pivoine-suzhou-29301.html,pivoine-suzhou,giorgio-armani,Italy,women,41,1282,2014.0,"raspberry, pink pepper, mandarin orange","peony, may rose, rose","musk, amber, patchouli",cecile matton,julie massé,rose,floral,fruity,sweet,fresh
https://www.fragrantica.com/perfume/giorgio-armani/emporio-armani-stronger-with-you-freeze-58808.html,emporio-armani-stronger-with-you-freeze,giorgio-armani,Italy,men,41,954,2020.0,"ginger, lime, mandarin orange, apple","cardamom, lavender, bourbon geranium, sage","bourbon vanilla, amberwood, marron glace, guaiac wood",unknown,,citrus,warm spicy,woody,aromatic,sweet
https://www.fragrantica.com/perfume/giorgio-armani/si-intense-2021-64853.html,si-intense-2021,giorgio-armani,Italy,women,41,1810,2021.0,blackcurrant syrup,"turkish rose, davana","benzoin, patchouli",julie massé,,fruity,amber,warm spicy,rose,woody
https://www.fragrantica.com/perfume/giorgio-armani/armani-prive-bleu-turquoise-48060.html,armani-prive-bleu-turquoise,giorgio-armani,Italy,unisex,41,1204,2018.0,"salt, incense, black pepper","ylang-ylang, cypriol oil or nagarmotha, indian jasmine","vanilla, sandalwood, moss",aure?lien guichard,,woody,vanilla,salty,warm spicy,amber
https://www.fragrantica.com/perfume/lancome/la-nuit-tresor-l-eau-de-toilette-43096.html,la-nuit-tresor-l-eau-de-toilette,lancome,France,women,41,805,2017.0,"raspberry, blackberry, litchi, black currant, citruses, bergamot","damask rose, peony, lily-of-the-valley","tahitian vanilla, patchouli, white musk",amandine clerc-marie,christophe raynaud,fruity,rose,sweet,fresh,floral
https://www.fragrantica.com/perfume/lancome/climat-180.html,climat,lancome,France,women,41,1089,1967.0,"lily-of-the-valley, narcissus, violet, bergamot, jasmine, rose, peach","aldehydes, rosemary, tuberose","civet, musk, sandalwood, vetiver, bamboo, amber, tonka bean",unknown,,white floral,fresh,woody,aldehydic,powdery
https://www.fragrantica.com/perfume/mugler/angel-mugler-show-star-10324.html,angel-mugler-show-star,mugler,France,women,41,58,2010.0,"coconut, fruity notes, bergamot, jasmine, strawberry, mandarin orange, melon, cassia","honey, blackberry, plum, red berries, rose, jasmine, peach, lily-of-the-valley, orchid, apricot","vanilla, coumarin, patchouli, dark chocolate, tonka bean, caramel, amber, sandalwood, musk",olivier cresp,yves de chirin,sweet,fruity,vanilla,woody,warm spicy
https://www.fragrantica.com/perfume/mugler/angel-muse-36416.html,angel-muse,mugler,France,women,41,8049,2016.0,"pink pepper, grapefruit",hazelnut cocoa spread,"patchouli, vetiver",quentin bisch,,woody,patchouli,sweet,earthy,nutty
https://www.fragrantica.com/perfume/viktor-rolf/flowerbomb-in-the-sky-58876.html,flowerbomb-in-the-sky,viktor-rolf,Netherlands,women,41,58,2020.0,"grapefruit, bergamot, mandarin orange","rose, currant buds, lily-of-the-valley","jasmine sambac, patchouli",domitille michalon bertier,,citrus,aromatic,fresh spicy,rose,white floral
https://www.fragrantica.com/perfume/viktor-rolf/flowerbomb-nectar-48062.html,flowerbomb-nectar,viktor-rolf,Netherlands,women,41,2391,2018.0,"gunpowder, cassis, bergamot","orange blossom, osmanthus, jasmine sambac","vanilla, tonka bean, benzoin, patchouli",unknown,,vanilla,amber,aromatic,warm spicy,smoky
https://www.fragrantica.com/perfume/yves-saint-laurent/cinema-92.html,cinema,yves-saint-laurent,France,women,41,10251,2004.0,"almond blossom, clementine, cyclamen","jasmine, peony, amaryllis","vanilla, amber, benzoin, white musk",jacques cavallier,,floral,vanilla,amber,sweet,citrus
https://www.fragrantica.com/perfume/yves-saint-laurent/la-collection-nu-13732.html,la-collection-nu,yves-saint-laurent,France,women,41,582,2011.0,"cardamom, bergamot","incense, orchid",olibanum,unknown,,amber,warm spicy,smoky,aromatic,fresh spicy
https://www.fragrantica.com/perfume/yves-saint-laurent/rouge-velours-68213.html,rouge-velours,yves-saint-laurent,France,unisex,41,293,2021.0,"white tea, pink pepper","rose, jasmine, iris","patchouli, vetiver, musk",unknown,,rose,patchouli,woody,earthy,white floral
https://www.fragrantica.com/perfume/atelier-cologne/santal-carmin-25292.html,santal-carmin,atelier-cologne,USA,unisex,41,1489,2014.0,"saffron, lime, bergamot","sandalwood, guaiac wood, white musk","madagascar vanilla, texas cedar, papyrus",jérôme epinette,,woody,warm spicy,powdery,vanilla,citrus
https://www.fragrantica.com/perfume/aesop/rozu-64167.html,rozu,aesop,Australia,unisex,41,392,2020.0,"rose, shiso, pink pepper, bergamot, bitter orange","rose, guaiac wood, jasmine, ylang-ylang","sandalowood, vetiver, patchouli, myrrh, musk",barnabe fillion,,woody,aromatic,rose,green,warm spicy
https://www.fragrantica.com/perfume/roger-gallet/fleur-de-figuier-eau-de-parfum-29946.html,fleur-de-figuier-eau-de-parfum,roger-gallet,France,women,41,154,2015.0,"fig nectar, fig, fig leaf","patchouli, woodsy notes","fig nectar, musk",francis kurkdjian,,woody,fruity,sweet,patchouli,green
https://www.fragrantica.com/perfume/roger-gallet/rose-imaginaire-16199.html,rose-imaginaire,roger-gallet,France,women,41,124,2012.0,"big strawberry, tangerine","violet, jasmine","patchouli, sandalwood",alberto morillas,marie salamagne,fruity,woody,white floral,powdery,violet
https://www.fragrantica.com/perfume/roger-gallet/ylang-45372.html,ylang,roger-gallet,France,women,41,42,2017.0,"mandarin orange, orange, bergamot","ylang-ylang, tiare flower, orange blossom","musk, vanilla, cedar",dorothée piot,,citrus,white floral,sweet,yellow floral,woody
https://www.fragrantica.com/perfume/azzaro/azzaro-pour-elle-29476.html,azzaro-pour-elle,azzaro,France,women,411,540,2015.0,"cardamom, champagne, orange, tangerine","rose, lily, peach","cashmere wood, olibanum, sandalwood, vanilla",fabrice pellegrin,nathalie lorson,woody,warm spicy,citrus,amber,aromatic
https://www.fragrantica.com/perfume/giorgio-armani/acqua-di-gio-410.html,acqua-di-gio,giorgio-armani,Italy,men,411,18937,1996.0,"lime, lemon, bergamot, jasmine, orange, mandarin orange, neroli","sea notes, jasmine, calone, rosemary, peach, freesia, hiacynth, cyclamen, violet, coriander, rose, nutmeg, mignonette","white musk, cedar, oakmoss, patchouli, amber",unknown,,citrus,aromatic,marine,fresh spicy,floral
https://www.fragrantica.com/perfume/giorgio-armani/armani-code-a-list-49501.html,armani-code-a-list,giorgio-armani,Italy,men,411,261,2018.0,"green mandarin, bergamot",lavender,"tonka bean, guaiac wood",unknown,,citrus,woody,aromatic,vanilla,lavender
https://www.fragrantica.com/perfume/giorgio-armani/emporio-armani-he-64483.html,emporio-armani-he,giorgio-armani,Italy,men,411,376,2020.0,"yuzu, sage, cardamom","nutmeg, rose, orris root","white musk, sandalwood, vetiver, tonka bean",alain astori,carlos benaim,citrus,fresh spicy,aromatic,powdery,woody
https://www.fragrantica.com/perfume/lancome/hypnose-homme-992.html,hypnose-homme,lancome,France,men,411,2532,2007.0,"cardamom, mint, bergamot, mandarin orange",lavender,"amber, patchouli, musk",maurice roucel,,aromatic,warm spicy,lavender,amber,fresh spicy
https://www.fragrantica.com/perfume/mugler/alien-eau-sublime-42892.html,alien-eau-sublime,mugler,France,women,411,1222,2017.0,"lemon, solar notes, orange, mandarin orange, galbanum","jasmine, tiare flower, orange blossom, heliotrope, cherry blossom","cashmeran, white amber, vanilla, vetiver",dominique ropion,,white floral,citrus,powdery,amber,vanilla
https://www.fragrantica.com/perfume/mugler/supra-floral-25093.html,supra-floral,mugler,France,unisex,411,263,2014.0,hyacinth,incense,amber,jean-christophe hérault,olivier polge,floral,amber,green,fresh spicy,rose
https://www.fragrantica.com/perfume/prada/infusion-d-iris-1795.html,infusion-d-iris,prada,Italy,women,411,10116,2007.0,"african orange flower, neroli, orange, mandarin orange","iris, galbanum, mastic or lentisque","incense, virginia cedar, benzoin, vetiver",daniela (roche) andrier,,iris,woody,amber,powdery,citrus
https://www.fragrantica.com/perfume/prada/prada-la-femme-absolu-51636.html,prada-la-femme-absolu,prada,Italy,women,411,132,2018.0,"peach, blood orange, chili pepper","broom, orange blossom, neroli, immortelle","tolu balsam, vanilla",daniela (roche) andrier,,sweet,powdery,amber,warm spicy,white floral
https://www.fragrantica.com/perfume/ralph-lauren/polo-double-black-1199.html,polo-double-black,ralph-lauren,USA,men,411,1205,2006.0,"mango, pepper","roasted coffee beans, indonesian nutmeg","woodsy notes, cardamom, juniper berries",ellen molner,,fresh spicy,warm spicy,tropical,woody,coffee
https://www.fragrantica.com/perfume/ralph-lauren/ralph-s-club-parfum-75684.html,ralph-s-club-parfum,ralph-lauren,USA,men,411,790,2022.0,"lavender, apple, grapefruit","clary sage, geranium, orange blossom","vetiver, virginia cedar, patchouli, cashmeran",dominique ropion,,aromatic,woody,fresh spicy,lavender,citrus
https://www.fragrantica.com/perfume/valentino/v-771.html,v,valentino,Italy,women,411,1050,2005.0,"fig, mandarin orange, pink grapefruit","rose, freesia, neroli","sandalwood, ambergris, cedar",alberto morillas,,woody,citrus,fruity,floral,sweet
https://www.fragrantica.com/perfume/valentino/v-absolu-772.html,v-absolu,valentino,Italy,women,411,759,2005.0,"fig, vodka, mandarin orange, freesia, pink grapefruit, balsam fir","rose, frangipani, heliotrope, orange blossom","bourbon vanilla, amber, sandalwood, incense, musk, cedar",unknown,,woody,vanilla,powdery,amber,floral
https://www.fragrantica.com/perfume/yves-saint-laurent/jazz-2539.html,jazz,yves-saint-laurent,France,men,411,1567,1988.0,"lavender, nutmeg, coriander, artemisia, anise, bergamot, basil, cinnamon, cardamom","geranium, carnation, jasmine, iris","oakmoss, tobacco, leather, sandalwood, cedar, musk, amber, tonka bean",jean-francois latty,,aromatic,fresh spicy,herbal,warm spicy,lavender
https://www.fragrantica.com/perfume/yves-saint-laurent/mon-paris-dazzling-lights-collector-47462.html,mon-paris-dazzling-lights-collector,yves-saint-laurent,France,women,411,36,2017.0,"strawberry, raspberry, pear, bergamot, orange, calone, mandarin orange","jasmine sambac, chinese jasmine, datura, peony, orange blossom","patchouli, indonesian patchouli leaf, musk, ambroxan, vanilla, moss, cedar",unknown,,fruity,sweet,white floral,citrus,woody
https://www.fragrantica.com/perfume/yves-saint-laurent/paris-premieres-roses-2014-24140.html,paris-premieres-roses-2014,yves-saint-laurent,France,women,411,87,2014.0,"wild rose, violet, neroli","damask rose, peony, lily-of-the-valley","rose, white musk, sandalwood",dominique ropion,,rose,floral,fresh,powdery,white floral
https://www.fragrantica.com/perfume/roger-gallet/fleur-de-figuier-17583.html,fleur-de-figuier,roger-gallet,France,women,411,669,2013.0,"mandarin orange, grapefruit, cumin","fig, fig leaf","fig nectar, cedar, musk",francis kurkdjian,,citrus,fruity,green,woody,sweet
https://www.fragrantica.com/perfume/giorgio-armani/emporio-armani-for-her-2008-2694.html,emporio-armani-for-her-2008,giorgio-armani,Italy,women,412,251,2008.0,"bergamot, pear, pineapple, mandarin orange","iris, jasmine, heliotrope, violet","vanilla, musk, cedar",unknown,,powdery,vanilla,violet,sweet,musky
https://www.fragrantica.com/perfume/giorgio-armani/rouge-malachite-limited-edition-l-or-de-russie-47404.html,rouge-malachite-limited-edition-l-or-de-russie,giorgio-armani,Italy,unisex,412,153,2017.0,"tuberose, pink pepper, clary sage","tuberose, orange blossom, ylang-ylang, jasmine sambac, cashmeran, benzoin","tuberose, amber",pascal gaurin,,white floral,tuberose,amber,animalic,woody
https://www.fragrantica.com/perfume/lancome/hypnose-eau-de-toilette-56587.html,hypnose-eau-de-toilette,lancome,France,women,412,185,2005.0,passion flower,"gardenia, jasmine","vanilla, vetiver",annick menardo,thierry wasser,floral,white floral,fruity,vanilla,sweet
https://www.fragrantica.com/perfume/lancome/la-vie-est-belle-l-absolu-25727.html,la-vie-est-belle-l-absolu,lancome,France,women,412,1011,2014.0,"black currant, pear","iris, orange blossom, damask rose, jasmine","praline, cashmere wood, vanilla, tonka bean",anne flipo,dominique ropion,sweet,vanilla,woody,fruity,iris
https://www.fragrantica.com/perfume/lancome/la-vie-est-belle-l-eau-de-toilette-florale-35493.html,la-vie-est-belle-l-eau-de-toilette-florale,lancome,France,women,412,1005,2016.0,"currant buds, freesia, bergamot, pink pepper","osmanthus, violet, mimosa, jasmine, magnolia, rose, orange blossom","iris, amberwood, patchouli, musk",anne flipo,dominique ropion,floral,powdery,fruity,violet,woody
https://www.fragrantica.com/perfume/mugler/alien-goddess-intense-74871.html,alien-goddess-intense,mugler,France,women,412,1944,2022.0,"coconut, bergamot","jasmine, jasmine tea","vanilla, benzoin, cashmere wood",marie salamagne,nathalie lorson,vanilla,white floral,amber,coconut,floral
https://www.fragrantica.com/perfume/prada/mirages-moonlight-shadow-51515.html,mirages-moonlight-shadow,prada,Italy,unisex,412,65,2018.0,"fig, cumin, peach","leather, cacao","cedar, sandalwood",daniela (roche) andrier,,woody,leather,fruity,cacao,sweet
https://www.fragrantica.com/perfume/ralph-lauren/polo-red-parfum-79161.html,polo-red-parfum,ralph-lauren,USA,men,412,394,2023.0,"blood orange, bergamot, pink pepper","absinthe, lavender, orris","musk, cedar, opoponax",unknown,,citrus,aromatic,musky,woody,powdery
https://www.fragrantica.com/perfume/valentino/valentino-donna-acqua-45032.html,valentino-donna-acqua,valentino,Italy,women,412,1094,2017.0,"almond, pear","frangipani, jasmine","sandalwood, hawthorn",sonia constant,,floral,fruity,almond,sweet,nutty
https://www.fragrantica.com/perfume/valentino/valentino-uomo-acqua-44232.html,valentino-uomo-acqua,valentino,Italy,men,412,758,2017.0,"mandarin orange, tomato","sage, patchouli","iris, leather",unknown,,iris,aromatic,green,citrus,powdery
https://www.fragrantica.com/perfume/valentino/very-valentino-pour-homme-2582.html,very-valentino-pour-homme,valentino,Italy,men,412,352,1999.0,"nutmeg, anise, coriander, sage","lavender, tobacco, brazilian rosewood, carnation, caraway","sandalwood, resin, amber, cedar, musk",harry fremont,,woody,aromatic,fresh spicy,amber,sweet
https://www.fragrantica.com/perfume/yves-saint-laurent/l-homme-eau-d-ete-2702.html,l-homme-eau-d-ete,yves-saint-laurent,France,men,412,80,2008.0,"bergamot, ginger","basil, violet, white pepper","tahitian vetiver, tonka bean, cedar, musk",unknown,,fresh spicy,aromatic,woody,powdery,citrus
